time,ShortWave,LongWave, AirTemp,Scenario  AirTemp,RelHum,Scenario, WindSpeed,Rain,Snow
2000-01-01T05:00:00Z,-3.003,281.9326421,16.645,16.9779,66.31454156,64.98825073,0.14081827,0,0
2000-01-01T06:00:00Z,-3.044,280.0840115,16.398,16.72596,62.8888735,61.63109603,0.832554579,0,0
2000-01-01T07:00:00Z,-2.987,279.4510241,16.313,16.63926,60.83736345,59.62061618,0.685252918,0,0
2000-01-01T08:00:00Z,-2.997,274.7295137,15.672,15.98544,65.9632761,64.64401058,0.560956551,0,0
2000-01-01T09:00:00Z,-3.787,278.7454872,16.218,16.54236,66.17374795,64.85027299,0.165759933,0,0
2000-01-01T10:00:00Z,-3.305,275.4308299,15.768,16.08336,64.48764296,63.1978901,0.29366108,0,0
2000-01-01T11:00:00Z,-0.765,274.8973522,15.695,16.0089,63.68522277,62.41151831,0.559290531,0,0
2000-01-01T12:00:00Z,62.19,277.2593732,16.017,16.33734,66.07795704,64.7563979,0.359778294,0,0
2000-01-01T13:00:00Z,211.383,280.8457433,16.5,16.83,67.74904004,66.39405924,0.147740609,0,0
2000-01-01T14:00:00Z,368.5,293.2399319,18.117,18.47934,57.20757233,56.06342088,0.485540754,0,0
2000-01-01T15:00:00Z,484.167,289.4587691,17.632,17.98464,64.95448049,63.65539088,2.284761902,0,0
2000-01-01T16:00:00Z,539.483,293.1457087,18.105,18.4671,63.29433437,62.02844768,0.778062887,0,0
2000-01-01T17:00:00Z,537.4,295.4164994,18.393,18.76086,65.47316199,64.16369875,0.794189148,0,0
2000-01-01T18:00:00Z,470.733,313.9110384,20.65,21.063,36.73456926,35.99987787,1.761039577,0,0
2000-01-01T19:00:00Z,348.283,316.3797434,20.94,21.3588,46.23981935,45.31502296,0.874944783,0,0
2000-01-01T20:00:00Z,183.033,314.190876,20.683,21.09666,46.32093454,45.39451585,0.951226128,0,0
2000-01-01T21:00:00Z,26.85,319.232529,21.272,21.69744,38.40878516,37.64060946,1.38130637,0,0
2000-01-01T22:00:00Z,-2.357,314.097566,20.672,21.08544,46.77069013,45.83527633,1.738391996,0,0
2000-01-01T23:00:00Z,-2.684,303.9379017,19.452,19.84104,51.53096298,50.50034372,0.72942418,0,0
2000-01-02T00:00:00Z,-2.478,300.0498695,18.973,19.35246,55.17893136,54.07535273,0.770627013,0,0
2000-01-02T01:00:00Z,-2.827,296.4400339,18.522,18.89244,56.34439796,55.21751,0.75743046,0,0
2000-01-02T02:00:00Z,-2.857,295.9317365,18.458,18.82716,51.07369352,50.05221965,1.442232464,0,0
2000-01-02T03:00:00Z,-3.442,295.0920225,18.352,18.71904,52.49440665,51.44451852,1.57225696,0,0
2000-01-02T04:00:00Z,-2.155,287.9155602,17.432,17.780639999999998,63.94223001,62.66338541,0.545263981,0,0
2000-01-02T05:00:00Z,-3.543,285.5266683,17.12,17.4624,61.8422364,60.60539167,0.413321025,0,0
2000-01-02T06:00:00Z,-2.355,279.2280044,16.283,16.60866,64.06952248,62.78813203,0.679294572,0,0
2000-01-02T07:00:00Z,-2.923,276.913173,15.97,16.2894,62.85017466,61.59317117,0.675344961,0,0
2000-01-02T08:00:00Z,-3.182,276.2883127,15.885,16.2027,64.56066961,63.26945622,1.250694892,0,0
2000-01-02T09:00:00Z,-2.541,273.9720454,15.568,15.87936,65.27948187,63.97389223,1.020731487,0,0
2000-01-02T10:00:00Z,-3.015,273.3837401,15.487,15.79674,70.82965069,69.41305768,0.508727003,0,0
2000-01-02T11:00:00Z,0.318,269.2842698,14.917,15.21534,75.21783898,73.7134822,0.660566893,0,0
2000-01-02T12:00:00Z,49.715,268.9992297,14.877,15.17454,72.03788036,70.59712275,0.584414036,0,0
2000-01-02T13:00:00Z,159.4,275.5332752,15.782,16.09764,73.59592984,72.12401124,0.541107095,0,0
2000-01-02T14:00:00Z,275.883,284.1738153,16.942,17.28084,71.53844583,70.10767691,0.591999989,0,0
2000-01-02T15:00:00Z,350.567,284.2572081,16.953,17.29206,70.44327588,69.03441036,1.209109349,0,0
2000-01-02T16:00:00Z,299.733,285.4504725,17.11,17.4522,70.70916835,69.29498498,1.170315884,0,0
2000-01-02T17:00:00Z,264.6,285.5495315,17.123,17.46546,73.55872732,72.08755277,0.427649713,0,0
2000-01-02T18:00:00Z,304.217,291.7911056,17.932,18.29064,67.96081673,66.6016004,0.573363882,0,0
2000-01-02T19:00:00Z,205.767,304.4288844,19.512,19.90224,63.26390424,61.99862616,0.689510708,0,0
2000-01-02T20:00:00Z,116.695,309.6047068,20.138,20.54076,52.05119918,51.0101752,2.147245269,0,0
2000-01-02T21:00:00Z,17.907,301.2937719,19.127,19.50954,70.7923314,69.37648477,1.557395261,0,0
2000-01-02T22:00:00Z,-1.911,295.5115441,18.405,18.7731,72.95558774,71.49647599,0.180000001,0,0
2000-01-02T23:00:00Z,-2.375,294.0737189,18.223,18.58746,71.66786256,70.23450531,0.162508932,0,0
2000-01-03T00:00:00Z,-2.511,294.3101805,18.253,18.61806,72.03359934,70.59292735,0.222724051,0,0
2000-01-03T01:00:00Z,-1.118,289.6910543,17.662,18.01524,74.21284502,72.72858812,1.6044112,0,0
2000-01-03T02:00:00Z,-2.266,291.0502482,17.837,18.19374,67.48266813,66.13301477,0.912463232,0,0
2000-01-03T03:00:00Z,-1.765,291.1125544,17.845,18.2019,67.30195094,65.95591192,0.467724535,0,0
2000-01-03T04:00:00Z,-1.926,288.8094873,17.548,17.89896,68.64856763,67.27559628,0.919020513,0,0
2000-01-03T05:00:00Z,-1.592,290.5678846,17.775,18.1305,73.54863893,72.07766615,0.996244791,3.29e-4,0
2000-01-03T06:00:00Z,-1.437,287.5388918,17.383,17.73066,79.28301856,77.69735819,1.999676295,3.29e-4,0
2000-01-03T07:00:00Z,-1.644,288.5163046,17.51,17.8602,79.73364593,78.13897301,1.550173412,3.29e-4,0
2000-01-03T08:00:00Z,-1.447,287.4774477,17.375,17.7225,79.06615587,77.48483275,1.096125113,3.29e-4,0
2000-01-03T09:00:00Z,-1.345,284.2951231,16.958,17.29716,76.40101204,74.8729918,0.974361166,3.29e-4,0
2000-01-03T10:00:00Z,-2.653,284.8189342,17.027,17.36754,71.88539892,70.44769094,0.543994183,3.29e-4,0
2000-01-03T11:00:00Z,-1.539,280.7111496,16.482,16.81164,70.08206705,68.68042571,3.26724778,3.29e-4,0
2000-01-03T12:00:00Z,70.387,278.189912,16.143,16.46586,78.36840998,76.80104178,0.416565206,3.29e-4,0
2000-01-03T13:00:00Z,184.817,281.9702063,16.65,16.983,73.8844876,72.40679785,0.703885684,3.29e-4,0
2000-01-03T14:00:00Z,269.967,285.336222,17.095,17.4369,71.30971904,69.88352466,0.783654155,3.29e-4,0
2000-01-03T15:00:00Z,287.217,288.0309782,17.447,17.79594,73.1000586,71.63805743,0.327478921,3.29e-4,0
2000-01-03T16:00:00Z,423.55,290.9412486,17.823,18.17946,73.22865925,71.76408607,1.128684633,3.29e-4,0
2000-01-03T17:00:00Z,456.817,297.1006939,18.605,18.9771,60.86018045,59.64297684,0.007,3.29e-4,0
2000-01-03T18:00:00Z,191.567,301.1966371,19.115,19.4973,63.79871944,62.52274505,0.007,3.29e-4,0
2000-01-03T19:00:00Z,154.217,305.9318709,19.695,20.0889,64.1000785,62.81807693,0.522946858,3.29e-4,0
2000-01-03T20:00:00Z,119,299.8887466,18.953,19.33206,77.70198947,76.14794968,0.904238962,3.29e-4,0
2000-01-03T21:00:00Z,18.764,300.6468687,19.047,19.42794,75.58278576,74.07113004,0.273204375,3.29e-4,0
2000-01-03T22:00:00Z,3.064,292.8554017,18.068,18.42936,73.83523144,72.35852681,2.6460779740000002,3.29e-4,0
2000-01-03T23:00:00Z,-1.076,285.3133781,17.092,17.43384,81.14592755,79.523009,0.508874806,3.29e-4,0
2000-01-04T00:00:00Z,-1.557,283.348963,16.833,17.16966,86.71814427,84.98378138,1.324365174,3.29e-4,0
2000-01-04T01:00:00Z,-2.6,281.557312,16.595,16.9269,87.51509734,85.76479539,1.134394681,3.29e-4,0
2000-01-04T02:00:00Z,-2.41,278.6713378,16.208,16.53216,91.35350576,89.52643564,0.886538474,3.29e-4,0
2000-01-04T03:00:00Z,-2.646,277.650359,16.07,16.3914,90.30045429,88.4944452,1.087857333,3.29e-4,0
2000-01-04T04:00:00Z,-1.804,279.4435869,16.312,16.63824,87.41346897,85.66519959,0.429733234,3.29e-4,0
2000-01-04T05:00:00Z,-1.56,275.4235141,15.767,16.08234,89.39889827,87.6109203,1.026436978,0.001096,0
2000-01-04T06:00:00Z,-2.219,273.6014632,15.517,15.82734,91.11443217,89.29214353,0.565976039,0.001096,0
2000-01-04T07:00:00Z,-2.458,270.8796969,15.14,15.4428,92.3655435,90.51823263,2.169770615,0.001096,0
2000-01-04T08:00:00Z,-1.808,271.7787067,15.265,15.5703,91.25166249,89.42662924,1.305532456,0.001096,0
2000-01-04T09:00:00Z,-1.53,270.7720437,15.125,15.4275,94.50175759,92.61172244,0.925386469,0.001096,0
2000-01-04T10:00:00Z,-1.356,269.376982,14.93,15.2286,96.14899496,94.22601506,0.902261147,0.001096,0
2000-01-04T11:00:00Z,-1.487,269.6767627,14.972,15.27144,94.9495347,93.05054401,1.216120426,0.001096,0
2000-01-04T12:00:00Z,49.72,270.5425464,15.093,15.39486,94.55082191,92.65980547,0.74552347,0.001096,0
2000-01-04T13:00:00Z,31.295,269.1488328,14.898,15.19596,90.49944619,88.68945727,1.700208943,0.001096,0
2000-01-04T14:00:00Z,99.452,270.1844008,15.043,15.34386,89.02098768,87.24056793,0.451181184,0.001096,0
2000-01-04T15:00:00Z,140.242,271.706661,15.255,15.5601,89.63209452,87.83945263,2.24592883,0.001096,0
2000-01-04T16:00:00Z,97.835,270.7863946,15.127,15.42954,88.84929827,87.0723123,1.186664239,0.001096,0
2000-01-04T17:00:00Z,238.633,271.9012345,15.282,15.58764,81.68162906,80.04799648,1.865399831,0.001096,0
2000-01-04T18:00:00Z,59.015,264.7507256,14.275,14.5605,84.43566961,82.74695622,1.829748386,0.001096,0
2000-01-04T19:00:00Z,166.75,267.7208038,14.697,14.99094,82.83264693,81.17599399,1.66512601,0.001096,0
2000-01-04T20:00:00Z,110.85,268.6434137,14.827,15.12354,83.54585335,81.87493628,2.267624744,0.001096,0
2000-01-04T21:00:00Z,13.607,266.2943814,14.495,14.7849,86.14941175,84.42642352,1.802069604,0.001096,0
2000-01-04T22:00:00Z,-1.61,267.7562218,14.702,14.99604,85.63265174,83.91999871,0.726678343,0.001096,0
2000-01-04T23:00:00Z,-2.374,266.7030576,14.553,14.84406,81.34986437,79.72286708,1.633984734,0.001096,0
2000-01-05T00:00:00Z,-2.628,264.9116278,14.298,14.58396,79.08357105,77.50189963,0.819815077,0.001096,0
2000-01-05T01:00:00Z,-4.276,263.8085508,14.14,14.4228,81.24833989,79.62337309,1.189961353,0.001096,0
2000-01-05T02:00:00Z,-2.778,261.0737938,13.745,14.0199,80.9175602,79.299209,2.14189118,0.001096,0
2000-01-05T03:00:00Z,-2.8,260.5788151,13.673,13.94646,80.55002765,78.9390271,1.498519446,0.001096,0
2000-01-05T04:00:00Z,-2.717,260.7093299,13.692,13.96584,80.71210268,79.09786063,2.32544253,0.001096,0
2000-01-05T05:00:00Z,-2.679,258.6436786,13.39,13.6578,80.7148826,79.10058495,2.733518686,0.001704,0
2000-01-05T06:00:00Z,-0.505,255.278326,12.892,13.14984,82.36307635,80.71581482,2.005207473,0.001704,0
2000-01-05T07:00:00Z,-1.143,251.2113862,12.28,12.5256,91.68037985,89.84677225,1.421235134,0.001704,0
2000-01-05T08:00:00Z,-1.077,250.0753218,12.107,12.34914,93.70043269,91.82642404,0.245723626,0.001704,0
2000-01-05T09:00:00Z,-0.961,252.0491662,12.407,12.65514,93.01361699,91.15334465,4.032767624,0.001704,0
2000-01-05T10:00:00Z,-0.479,250.8364194,12.223,12.46746,100,98,6.812716461,0.001704,0
2000-01-05T11:00:00Z,0.748,252.2343068,12.435,12.6837,96.26453521,94.33924451,8.405755433,0.001704,0
2000-01-05T12:00:00Z,11.946,247.3418458,11.687,11.92074,100,98,7.832129104,0.001704,0
2000-01-05T13:00:00Z,13.85,252.2806165,12.442,12.69084,93.51304966,91.64278867,8.245160718,0.001704,0
2000-01-05T14:00:00Z,15.583,252.4328458,12.465,12.7143,80.94852159,79.32955116,5.035994006,0.001704,0
2000-01-05T15:00:00Z,30.522,252.1813935,12.427,12.67554,80.98457692,79.36488538,6.212050135,0.001704,0
2000-01-05T16:00:00Z,30.803,250.5080327,12.173,12.41646,79.69943073,78.10544212,7.160687143,0.001704,0
2000-01-05T17:00:00Z,38.953,249.4539943,12.012,12.25224,79.8515218,78.25449136,4.206628204,0.001704,0
2000-01-05T18:00:00Z,23.937,246.3160541,11.528,11.75856,87.5353139,85.78460762,2.897452416,0.001704,0
2000-01-05T19:00:00Z,14.302,240.3200761,10.583,10.79466,92.65255555,90.79950444,5.912567938,0.001704,0
2000-01-05T20:00:00Z,18.643,242.19872229999999,10.882,11.09964,88.5299122,86.75931396,6.266266339,0.001704,0
2000-01-05T21:00:00Z,3.555,241.5433531,10.778,10.99356,98.58276757,96.61111222,7.936453615,0.001704,0
2000-01-05T22:00:00Z,-1.131,245.9109705,11.465,11.6943,94.56971273,92.67831848,8.662537873,0.001704,0
2000-01-05T23:00:00Z,-0.156,240.032558,10.537,10.74774,88.97855216,87.19898112,1.608871172,0.001704,0
2000-01-06T00:00:00Z,-0.518,236.4905301,9.965,10.1643,96.03134385,94.11071697,1.069387816,0.001704,0
2000-01-06T01:00:00Z,-1.142,233.565096,9.485,9.6747,95.41887004,93.51049264,1.689370456,0.001704,0
2000-01-06T02:00:00Z,-2.677,233.6558748,9.5,9.69,99.65046903,97.65745965,4.637420814,0.001704,0
2000-01-06T03:00:00Z,0.25,233.3534387,9.45,9.639,100,98,6.391604417,0.001704,0
2000-01-06T04:00:00Z,-1.93,233.2930063,9.44,9.6288,100,98,2.836052806,0.001704,0
2000-01-06T05:00:00Z,-1.338,235.052983,9.73,9.9246,100,98,4.808253888,1.12e-4,0
2000-01-06T06:00:00Z,-0.98,235.2542355,9.763,9.95826,98.16895506,96.20557596,2.624418142,1.12e-4,0
2000-01-06T07:00:00Z,-0.989,234.9311094,9.71,9.9042,98.0292103,96.06862609,3.936405293,1.12e-4,0
2000-01-06T08:00:00Z,-1.168,237.031479,10.053,10.25406,93.03275574,91.17210063,2.087333992,1.12e-4,0
2000-01-06T09:00:00Z,-1.625,237.7035161,10.162,10.36524,89.65002408,87.8570236,1.488200153,1.12e-4,0
2000-01-06T10:00:00Z,-1.739,236.1838132,9.915,10.1133,92.30054412,90.45453324,3.325588169,1.12e-4,0
2000-01-06T11:00:00Z,-2.419,238.7747005,10.335,10.5417,91.63602499,89.80330449,2.662684332,1.12e-4,0
2000-01-06T12:00:00Z,34.096,240.9402232,10.682,10.89564,90.41711083,88.60876861,0.541566062,1.12e-4,0
2000-01-06T13:00:00Z,175.972,244.0371162,11.172,11.39544,83.26320637,81.59794224,2.308835512,1.12e-4,0
2000-01-06T14:00:00Z,312.617,246.0523406,11.487,11.71674,83.31196482,81.64572552,1.024215149,1.12e-4,0
2000-01-06T15:00:00Z,526.833,249.0690146,11.953,12.19206,81.78600802,80.15028786,2.566739241,1.12e-4,0
2000-01-06T16:00:00Z,635.983,251.6595612,12.348,12.59496,78.93309933,77.35443734,1.863700165,1.12e-4,0
2000-01-06T17:00:00Z,389.55,254.2945854,12.745,12.9999,79.06731247,77.48596622,1.272436642,1.12e-4,0
2000-01-06T18:00:00Z,444.933,257.9163213,13.283,13.54866,78.60028787,77.02828211,0.840209533,1.12e-4,0
2000-01-06T19:00:00Z,128.36,264.4013237,14.225,14.5095,73.78189364,72.30625577,0.360795742,1.12e-4,0
2000-01-06T20:00:00Z,17.467,255.3319884,12.9,13.158,84.85296894,83.15590956,1.927676011,1.12e-4,0
2000-01-06T21:00:00Z,43.227,252.4990654,12.475,12.7245,87.94925864,86.19027347,2.251626699,1.12e-4,0
2000-01-06T22:00:00Z,-3.312,252.7774068,12.517,12.76734,85.46777259,83.75841714,1.231499669,1.12e-4,0
2000-01-06T23:00:00Z,-2.884,250.6327612,12.192,12.43584,88.54586147,86.77494424,1.466074474,1.12e-4,0
2000-01-07T00:00:00Z,-2.451,252.6845871,12.503,12.75306,86.3187638,84.59238852,0.868099075,1.12e-4,0
2000-01-07T01:00:00Z,-2.805,252.2673841,12.44,12.6888,84.98023,83.2806254,1.203209415,1.12e-4,0
2000-01-07T02:00:00Z,-3.051,246.7993037,11.603,11.83506,87.62146474,85.86903545,1.233303988,1.12e-4,0
2000-01-07T03:00:00Z,-3.116,245.570783,11.412,11.64024,84.41609808,82.72777612,1.336560317,1.12e-4,0
2000-01-07T04:00:00Z,-2.948,244.617322,11.263,11.48826,84.1165437,82.43421283,1.708236164,1.12e-4,0
2000-01-07T05:00:00Z,-2.727,245.878854,11.46,11.6892,82.6337027,80.98102865,1.394572846,0,0
2000-01-07T06:00:00Z,-2.793,243.528362,11.092,11.31384,86.59840897,84.86644079,1.323848774,0,0
2000-01-07T07:00:00Z,-1.36,245.795374,11.447,11.67594,85.07823784,83.37667308,0.760923987,0,0
2000-01-07T08:00:00Z,-2.273,247.4906394,11.71,11.9442,85.5358995,83.82518151,0.746564529,0,0
2000-01-07T09:00:00Z,-2.237,244.393977,11.228,11.45256,88.31804218,86.55168134,0.966201308,0,0
2000-01-07T10:00:00Z,-1.809,248.0544045,11.797,12.03294,86.24481998,84.51992358,0.162628286,0,0
2000-01-07T11:00:00Z,-0.468,245.8467424,11.455,11.6841,88.43242229,86.66377384,0.729448488,0,0
2000-01-07T12:00:00Z,22.765,248.6456787,11.888,12.12576,84.6366037,82.94387163,1.142835888,0,0
2000-01-07T13:00:00Z,52.812,253.9276416,12.69,12.9438,77.94970444,76.39071035,0.451668052,0,0
2000-01-07T14:00:00Z,133.85,255.1777439,12.877,13.13454,78.29893792,76.73295916,0.894483933,0,0
2000-01-07T15:00:00Z,109.867,258.1811604,13.322,13.58844,74.51803606,73.02767534,0.498210071,0,0
2000-01-07T16:00:00Z,113.033,259.8862828,13.572,13.84344,75.08178991,73.58015411,1.50456081,0,0
2000-01-07T17:00:00Z,197.917,265.1566937,14.333,14.61966,71.62738561,70.1948379,0.226668574,0,0
2000-01-07T18:00:00Z,322.8,269.9983788,15.017,15.31734,68.78519204,67.4094882,0.650191894,0,0
2000-01-07T19:00:00Z,145.067,274.4378981,15.632,15.94464,66.7573607,65.42221349,0.926403988,0,0
2000-01-07T20:00:00Z,59.78,277.5986835,16.063,16.38426,66.21817457,64.89381108,1.39160005,0,0
2000-01-07T21:00:00Z,7.763,275.5698733,15.787,16.10274,70.08884505,68.68706815,1.202304902,0,0
2000-01-07T22:00:00Z,-1.016,272.7028174,15.393,15.70086,73.4874764,72.01772687,1.726600452,0,0
2000-01-07T23:00:00Z,-1.024,270.7218222,15.118,15.42036,74.04711218,72.56616994,1.774320586,0,0
2000-01-08T00:00:00Z,-1.342,270.8653403,15.138,15.44076,73.4173341,71.94898742,1.791607312,0,0
2000-01-08T01:00:00Z,-1.024,269.9840755,15.015,15.3153,73.48535168,72.01564465,0.619621075,0,0
2000-01-08T02:00:00Z,-1.396,267.9901151,14.735,15.0297,75.09790668,73.59594855,0.958866791,0,0
2000-01-08T03:00:00Z,-1.429,270.6787837,15.112,15.41424,73.11533989,71.65303309,0.355680349,0,0
2000-01-08T04:00:00Z,-1.116,266.6607475,14.547,14.83794,76.08153923,74.55990845,1.244375833,0,0
2000-01-08T05:00:00Z,-1.438,265.1847178,14.337,14.62374,78.54761216,76.97665992,0.713679658,5.4e-5,0
2000-01-08T06:00:00Z,-1.399,264.2058891,14.197,14.48094,78.49741081,76.92746259,1.049684236,5.4e-5,0
2000-01-08T07:00:00Z,-1.263,262.5444289,13.958,14.23716,79.35379651,77.76672058,0.895121548,5.4e-5,0
2000-01-08T08:00:00Z,-1.704,261.6388332,13.827,14.10354,78.53301084,76.96235062,1.846909061,5.4e-5,0
2000-01-08T09:00:00Z,-2.314,258.9980111,13.442,13.71084,79.21597306,77.6316536,1.462210783,5.4e-5,0
2000-01-08T10:00:00Z,-2.59,259.2572988,13.48,13.7496,79.05234765,77.4713007,0.468280191,5.4e-5,0
2000-01-08T11:00:00Z,0.083,253.4482002,12.618,12.87036,82.28843794,80.64266918,0.806754639,5.4e-5,0
2000-01-08T12:00:00Z,42.572,257.1033874,13.163,13.42626,83.50487925,81.83478167,0.142344551,5.4e-5,0
2000-01-08T13:00:00Z,176.673,259.3733924,13.497,13.76694,81.06494497,79.44364607,0.6134481,5.4e-5,0
2000-01-08T14:00:00Z,363.75,267.4801031,14.663,14.95626,66.88023487,65.54263017,0.039498181,5.4e-5,0
2000-01-08T15:00:00Z,499.483,273.9647736,15.567,15.87834,57.21718524,56.07284154,0.241922205,5.4e-5,0
2000-01-08T16:00:00Z,540.717,278.2935239,16.157,16.48014,54.60314241,53.51107956,1.087147446,5.4e-5,0
2000-01-08T17:00:00Z,569.183,283.1752579,16.81,17.1462,53.75909546,52.68391355,1.404520466,5.4e-5,0
2000-01-08T18:00:00Z,505.767,284.4240768,16.975,17.3145,54.66174814,53.56851318,1.232421647,5.4e-5,0
2000-01-08T19:00:00Z,384.55,286.8485005,17.293,17.63886,57.39588547,56.24796776,0.964539231,5.4e-5,0
2000-01-08T20:00:00Z,82.925,285.7325117,17.147,17.48994,60.62230226,59.40985621,0.953532473,5.4e-5,0
2000-01-08T21:00:00Z,27.562,283.7951058,16.892,17.22984,66.87219587,65.53475195,1.313189354,5.4e-5,0
2000-01-08T22:00:00Z,-2.466,278.9309587,16.243,16.56786,70.65912631,69.24594378,1.672846235,5.4e-5,0
2000-01-08T23:00:00Z,-0.898,278.9829158,16.25,16.575,69.43712317,68.04838071,6.519366641,5.4e-5,0
2000-01-09T00:00:00Z,-1.582,281.5723143,16.597,16.92894,58.19659692,57.03266498,2.269692093,5.4e-5,0
2000-01-09T01:00:00Z,-1.343,278.3305388,16.162,16.48524,67.68390611,66.33022799,2.24366213,5.4e-5,0
2000-01-09T02:00:00Z,-1.602,272.738988,15.398,15.70596,70.8238576,69.40738045,1.034639092,5.4e-5,0
2000-01-09T03:00:00Z,-2.123,266.2451069,14.488,14.77776,72.6336082,71.18093604,2.499403859,5.4e-5,0
2000-01-09T04:00:00Z,-2.898,261.8182847,13.853,14.13006,76.3862773,74.85855175,0.734688591,5.4e-5,0
2000-01-09T05:00:00Z,-2.405,260.2631421,13.627,13.89954,78.33108612,76.7644644,0.92871695,2.21e-4,0
2000-01-09T06:00:00Z,-1.923,261.5215758,13.81,14.0862,78.56918118,76.99779756,0.278587053,2.21e-4,0
2000-01-09T07:00:00Z,-2.402,261.5353677,13.812,14.08824,77.19784444,75.65388755,0.458148423,2.21e-4,0
2000-01-09T08:00:00Z,-2.6,259.4622101,13.51,13.7802,81.1641728,79.54088934,1.149084663,2.21e-4,0
2000-01-09T09:00:00Z,-2.154,260.1603002,13.612,13.88424,77.93299973,76.37433974,1.270938012,2.21e-4,0
2000-01-09T10:00:00Z,-1.346,259.2095129,13.473,13.74246,79.36671944,77.77938505,1.263949135,2.21e-4,0
2000-01-09T11:00:00Z,-1.688,256.9681849,13.143,13.40586,82.48326648,80.83360115,1.818380628,2.21e-4,0
2000-01-09T12:00:00Z,15.775,251.8179608,12.372,12.61944,92.10105846,90.25903729,0.813071983,2.21e-4,0
2000-01-09T13:00:00Z,78.222,253.2088705,12.582,12.83364,94.39968532,92.51169161,2.753876999,2.21e-4,0
2000-01-09T14:00:00Z,229.233,255.2649124,12.89,13.1478,89.09716268,87.31521943,2.115917556,2.21e-4,0
2000-01-09T15:00:00Z,360.317,258.3578933,13.348,13.61496,84.08790287,82.40614481,0.03033456,2.21e-4,0
2000-01-09T16:00:00Z,601.317,263.370183,14.077,14.35854,78.7620202,77.1867798,0.465284702,2.21e-4,0
2000-01-09T17:00:00Z,166.567,265.6476039,14.403,14.69106,76.63482071,75.1021243,1.910774139,2.21e-4,0
2000-01-09T18:00:00Z,149.8,265.4300727,14.372,14.65944,70.04266538,68.64181207,2.139502096,2.21e-4,0
2000-01-09T19:00:00Z,286.383,267.6145819,14.682,14.97564,72.83001929,71.3734189,1.780585378,2.21e-4,0
2000-01-09T20:00:00Z,141.92,267.5508718,14.673,14.96646,70.72287767,69.30842012,2.724882852,2.21e-4,0
2000-01-09T21:00:00Z,14.517,255.6676729,12.95,13.209,78.56853167,76.99716104,0.939619089,2.21e-4,0
2000-01-09T22:00:00Z,-2.002,254.6153262,12.793,13.04886,85.30092581,83.59490729,1.679347913,2.21e-4,0
2000-01-09T23:00:00Z,-2.837,254.9097478,12.837,13.09374,83.61157878,81.9393472,2.789571281,2.21e-4,0
2000-01-10T00:00:00Z,-2.291,253.6811316,12.653,12.90606,83.3151622,81.64885896,0.820920122,2.21e-4,0
2000-01-10T01:00:00Z,-1.808,249.5193131,12.022,12.26244,90.46151369,88.65228342,1.436103984,2.21e-4,0
2000-01-10T02:00:00Z,-2.248,248.0089892,11.79,12.0258,90.34669707,88.53976313,1.536128835,2.21e-4,0
2000-01-10T03:00:00Z,-2.928,246.7348071,11.593,11.82486,90.3521639,88.54512062,2.446910103,2.21e-4,0
2000-01-10T04:00:00Z,-2.922,247.2642554,11.675,11.9085,87.53292306,85.7822646,2.118073747,2.21e-4,0
2000-01-10T05:00:00Z,-2.372,247.8792842,11.77,12.0054,88.902897,87.12483906,1.092919575,7.9e-5,0
2000-01-10T06:00:00Z,-2.043,247.8792842,11.77,12.0054,92.11625472,90.27392963,1.264098262,7.9e-5,0
2000-01-10T07:00:00Z,-2.375,249.0820535,11.955,12.1941,89.99706556,88.19712425,1.496320663,7.9e-5,0
2000-01-10T08:00:00Z,-2.438,249.6696216,12.045,12.2859,90.14676189,88.34382665,0.953840931,7.9e-5,0
2000-01-10T09:00:00Z,-2.392,248.6456787,11.888,12.12576,90.45330563,88.64423952,1.652489144,7.9e-5,0
2000-01-10T10:00:00Z,-1.231,248.2686346,11.83,12.0666,94.00099665,92.12097672,1.030829161,7.9e-5,0
2000-01-10T11:00:00Z,-0.669,247.1156191,11.652,11.88504,96.61584995,94.68353295,1.630342788,7.9e-5,0
2000-01-10T12:00:00Z,20.589,249.558514,12.028,12.26856,90.18381965,88.38014326,1.413008515,7.9e-5,0
2000-01-10T13:00:00Z,39.477,251.5078695,12.325,12.5715,89.36501652,87.57771619,0.301534694,7.9e-5,0
2000-01-10T14:00:00Z,134.102,252.6779586,12.502,12.75204,83.34511319,81.67821093,1.073405344,7.9e-5,0
2000-01-10T15:00:00Z,110.948,254.9499265,12.843,13.09986,83.45058595,81.78157423,0.449142152,7.9e-5,0
2000-01-10T16:00:00Z,199.867,255.7819212,12.967,13.22634,84.06689714,82.3855592,0.269924704,7.9e-5,0
2000-01-10T17:00:00Z,466.4,258.0181455,13.298,13.56396,82.93560451,81.27689242,0.259383774,7.9e-5,0
2000-01-10T18:00:00Z,424.617,261.7630538,13.845,14.1219,81.85250834,80.21545817,0.929490219,7.9e-5,0
2000-01-10T19:00:00Z,140.483,265.2758193,14.35,14.637,80.86588898,79.2485712,0.741213248,7.9e-5,0
2000-01-10T20:00:00Z,74.738,269.1844666,14.903,15.20106,79.93430171,78.33561568,1.557944799,7.9e-5,0
2000-01-10T21:00:00Z,41.01,269.498276,14.947,15.24594,81.17864892,79.55507594,1.190240966,7.9e-5,0
2000-01-10T22:00:00Z,-1.091,264.0733669,14.178,14.46156,91.47161915,89.64218677,2.099370952,7.9e-5,0
2000-01-10T23:00:00Z,-2.741,261.7147378,13.838,14.11476,92.02089833,90.18048036,1.837459943,7.9e-5,0
